gagnasafn,rod,lykill,dags,gildi,texti
island_finnland,vaent_verdbolga_heimild,,2007-08-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2007-09-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2007-10-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2007-11-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2007-12-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2008-01-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2008-02-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2008-03-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2008-04-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2008-05-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2008-06-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2008-07-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2008-08-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2008-09-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2008-10-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2008-11-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2008-12-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2009-01-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2009-02-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2009-03-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2009-04-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2009-05-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2009-06-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2009-07-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2009-08-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2009-09-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2009-10-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2009-11-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2009-12-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2010-01-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2010-02-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2010-03-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2010-04-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2010-05-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2010-06-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2010-07-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2010-08-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2010-09-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2010-10-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2010-11-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2010-12-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2011-01-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2011-02-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2011-03-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2011-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2011-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2011-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2011-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2011-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2011-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2011-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2011-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2011-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2012-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2012-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2012-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2012-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2012-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2012-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2012-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2012-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2012-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2012-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2012-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2012-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2013-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2013-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2013-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2013-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2013-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2013-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2013-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2013-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2013-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2013-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2013-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2013-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2014-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2014-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2014-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2014-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2014-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2014-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2014-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2014-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2014-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2014-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2014-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2014-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2015-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2015-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2015-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2015-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2015-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2015-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2015-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2015-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2015-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2015-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2015-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2015-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2016-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2016-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2016-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2016-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2016-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2016-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2016-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2016-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2016-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2016-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2016-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2016-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2017-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2017-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2017-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2017-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2017-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2017-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2017-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2017-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2017-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2017-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2017-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2017-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2018-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2018-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2018-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2018-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2018-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2018-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2018-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2018-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2018-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2018-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2018-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2018-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2019-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2019-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2019-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2019-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2019-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2019-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2019-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2019-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2019-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2019-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2019-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2019-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2020-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2020-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2020-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2020-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2020-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2020-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2020-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2020-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2020-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2020-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2020-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2020-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2021-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2021-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2021-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2021-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2021-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2021-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2021-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2021-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2021-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2021-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2021-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2021-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2022-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2022-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2022-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2022-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2022-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2022-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2022-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2022-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2022-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2022-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2022-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2022-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2023-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2023-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2023-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2023-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2023-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2023-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2023-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2023-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2023-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2023-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2023-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2023-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2024-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2024-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2024-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2024-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2024-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2024-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2024-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2024-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2024-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2024-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2024-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2024-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2025-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2025-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2025-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2025-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2025-05-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2025-06-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2025-07-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2025-08-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2025-09-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2025-10-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2025-11-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2025-12-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2026-01-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2026-02-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2026-03-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2026-04-01,NaN,"EC AMECO"
island_finnland,vaent_verdbolga_heimild,,2026-05-01,NaN,"ECB SPF"
island_finnland,vaent_verdbolga_heimild,,2026-06-01,NaN,"ECB SPF"
rir_ibudalan,vextir_ibudalana,DE,1995.95833333333,6.45,""
rir_ibudalan,vextir_ibudalana,DE,1996.04166666667,6.3,""
rir_ibudalan,vextir_ibudalana,DE,1996.125,6.32,""
rir_ibudalan,vextir_ibudalana,DE,1996.20833333333,6.65,""
rir_ibudalan,vextir_ibudalana,DE,1996.29166666667,6.65,""
rir_ibudalan,vextir_ibudalana,DE,1996.375,6.57,""
rir_ibudalan,vextir_ibudalana,DE,1996.45833333333,6.63,""
rir_ibudalan,vextir_ibudalana,DE,1996.54166666667,6.75,""
rir_ibudalan,vextir_ibudalana,DE,1996.625,6.59,""
rir_ibudalan,vextir_ibudalana,DE,1996.70833333333,6.46,""
rir_ibudalan,vextir_ibudalana,DE,1996.79166666667,6.22,""
rir_ibudalan,vextir_ibudalana,DE,1996.875,6.09,""
rir_ibudalan,vextir_ibudalana,DE,1996.95833333333,6.01,""
rir_ibudalan,vextir_ibudalana,DE,1997.04166666667,5.98,""
rir_ibudalan,vextir_ibudalana,DE,1997.125,5.78,""
rir_ibudalan,vextir_ibudalana,DE,1997.20833333333,5.8,""
rir_ibudalan,vextir_ibudalana,DE,1997.29166666667,5.92,""
rir_ibudalan,vextir_ibudalana,DE,1997.375,5.88,""
rir_ibudalan,vextir_ibudalana,DE,1997.45833333333,5.82,""
rir_ibudalan,vextir_ibudalana,DE,1997.54166666667,5.72,""
rir_ibudalan,vextir_ibudalana,DE,1997.625,5.84,""
rir_ibudalan,vextir_ibudalana,DE,1997.70833333333,5.88,""
rir_ibudalan,vextir_ibudalana,DE,1997.79166666667,5.96,""
rir_ibudalan,vextir_ibudalana,DE,1997.875,6.15,""
rir_ibudalan,vextir_ibudalana,DE,1997.95833333333,6.08,""
rir_ibudalan,vextir_ibudalana,DE,1998.04166666667,5.85,""
rir_ibudalan,vextir_ibudalana,DE,1998.125,5.71,""
rir_ibudalan,vextir_ibudalana,DE,1998.20833333333,5.62,""
rir_ibudalan,vextir_ibudalana,DE,1998.29166666667,5.6,""
rir_ibudalan,vextir_ibudalana,DE,1998.375,5.64,""
rir_ibudalan,vextir_ibudalana,DE,1998.45833333333,5.58,""
rir_ibudalan,vextir_ibudalana,DE,1998.54166666667,5.53,""
rir_ibudalan,vextir_ibudalana,DE,1998.625,5.41,""
rir_ibudalan,vextir_ibudalana,DE,1998.70833333333,5.19,""
rir_ibudalan,vextir_ibudalana,DE,1998.79166666667,5.02,""
rir_ibudalan,vextir_ibudalana,DE,1998.875,4.99,""
rir_ibudalan,vextir_ibudalana,DE,1998.95833333333,4.8,""
rir_ibudalan,vextir_ibudalana,DE,1999.04166666667,4.6,""
rir_ibudalan,vextir_ibudalana,DE,1999.125,4.53,""
rir_ibudalan,vextir_ibudalana,DE,1999.20833333333,4.64,""
rir_ibudalan,vextir_ibudalana,DE,1999.29166666667,4.54,""
rir_ibudalan,vextir_ibudalana,DE,1999.375,4.47,""
rir_ibudalan,vextir_ibudalana,DE,1999.45833333333,4.72,""
rir_ibudalan,vextir_ibudalana,DE,1999.54166666667,5.17,""
rir_ibudalan,vextir_ibudalana,DE,1999.625,5.58,""
rir_ibudalan,vextir_ibudalana,DE,1999.70833333333,5.7,""
rir_ibudalan,vextir_ibudalana,DE,1999.79166666667,6,""
rir_ibudalan,vextir_ibudalana,DE,1999.875,5.86,""
rir_ibudalan,vextir_ibudalana,DE,1999.95833333333,5.9,""
rir_ibudalan,vextir_ibudalana,DE,2000.04166666667,6.19,""
rir_ibudalan,vextir_ibudalana,DE,2000.125,6.28,""
rir_ibudalan,vextir_ibudalana,DE,2000.20833333333,6.19,""
rir_ibudalan,vextir_ibudalana,DE,2000.29166666667,6.15,""
rir_ibudalan,vextir_ibudalana,DE,2000.375,6.42,""
rir_ibudalan,vextir_ibudalana,DE,2000.45833333333,6.41,""
rir_ibudalan,vextir_ibudalana,DE,2000.54166666667,6.48,""
rir_ibudalan,vextir_ibudalana,DE,2000.625,6.51,""
rir_ibudalan,vextir_ibudalana,DE,2000.70833333333,6.53,""
rir_ibudalan,vextir_ibudalana,DE,2000.79166666667,6.49,""
rir_ibudalan,vextir_ibudalana,DE,2000.875,6.45,""
rir_ibudalan,vextir_ibudalana,DE,2000.95833333333,6.19,""
rir_ibudalan,vextir_ibudalana,DE,2001.04166666667,5.93,""
rir_ibudalan,vextir_ibudalana,DE,2001.125,5.9,""
rir_ibudalan,vextir_ibudalana,DE,2001.20833333333,5.8,""
rir_ibudalan,vextir_ibudalana,DE,2001.29166666667,5.78,""
rir_ibudalan,vextir_ibudalana,DE,2001.375,5.87,""
